VolcanoNumber,VolcanoName,Country,PrimaryVolcanoType,ActivityEvidence,LastKnownEruption,Region,Subregion,Latitude,Longitude,Elevation,DominantRockType,TectonicSetting,,,Multiple
261121,Malintang,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Sumatra,0.47,99.67,1983,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261130,Talakmau,Indonesia,complex,Evidence Credible,Unknown,Indonesia,Sumatra,0.079,99.98,2919,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261131,Sarik-Gajah,Indonesia,pyroclastic-cone,Evidence Uncertain,Unknown,Indonesia,Sumatra,0.08,100.2,0,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
261140,Marapi,Indonesia,complex,Eruption Observed,2015 CE,Indonesia,Sumatra,-0.381,100.473,2891,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261150,Tandikat-Singgalang,Indonesia,stratovolcano,Eruption Observed,1924 CE,Indonesia,Sumatra,-0.39,100.331,2854,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
261160,Talang,Indonesia,stratovolcano,Eruption Observed,2007 CE,Indonesia,Sumatra,-0.978,100.679,2597,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261170,Kerinci,Indonesia,stratovolcano,Eruption Observed,2016 CE,Indonesia,Sumatra,-1.697,101.264,3800,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261171,Kunyit,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Sumatra,-2.274,101.483,2151,Dacite,Subduction zone / Continental crust (>25 km),,,false
261172,Hutapanjang,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Sumatra,-2.33,101.6,2021,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
261180,Sumbing,Indonesia,stratovolcano,Eruption Observed,1921 CE,Indonesia,Sumatra,-2.414,101.728,2507,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261191,Pendan,Indonesia,unknown,Evidence Credible,Unknown,Indonesia,Sumatra,-2.82,102.02,0,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
261200,Belirang-Beriti,Indonesia,compound,Unrest / Holocene,Unknown,Indonesia,Sumatra,-2.82,102.18,1958,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
261210,"Daun, Bukit",Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Sumatra,-3.38,102.37,2467,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
261220,Kaba,Indonesia,stratovolcano,Eruption Observed,2000 CE,Indonesia,Sumatra,-3.52,102.62,1952,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261230,Dempo,Indonesia,stratovolcano,Eruption Observed,2009 CE,Indonesia,Sumatra,-4.03,103.13,3173,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
261231,Patah,Indonesia,stratovolcano?,Unrest / Holocene,Unknown,Indonesia,Sumatra,-4.27,103.3,2817,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
261240,"Lumut Balai, Bukit",Indonesia,stratovolcano?,Unrest / Holocene,Unknown,Indonesia,Sumatra,-4.22,103.62,2055,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261250,Besar,Indonesia,stratovolcano?,Eruption Observed,1940 CE,Indonesia,Sumatra,-4.43,103.67,1899,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261251,Ranau,Indonesia,caldera,Evidence Uncertain,Unknown,Indonesia,Sumatra,-4.83,103.92,1881,Dacite,Subduction zone / Continental crust (>25 km),,,false
261260,Sekincau Belirang,Indonesia,caldera,Unrest / Holocene,Unknown,Indonesia,Sumatra,-5.107,104.317,1717,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
261270,Suoh,Indonesia,caldera,Eruption Observed,1933 CE,Indonesia,Sumatra,-5.25,104.27,1000,No Data (checked),Subduction zone / Continental crust (>25 km),,,true
261280,Hulubelu,Indonesia,caldera,Unrest / Holocene,Unknown,Indonesia,Sumatra,-5.334,104.59,849,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261290,Rajabasa,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Sumatra,-5.78,105.625,1281,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
261800,Pulau Weh,Indonesia,stratovolcano,Unrest / Pleistocene,Unknown,Indonesia,Sumatra,5.82,95.28,617,,Subduction zone / Continental crust (>25 km),,,false
261809,Geureudong,Indonesia,stratovolcano,Unrest / Pleistocene,Unknown,Indonesia,Sumatra,4.813,96.82,2885,,Subduction zone / Continental crust (>25 km),,,false
261810,Kembar,Indonesia,shield,Unrest / Pleistocene,Unknown,Indonesia,Sumatra,3.85,97.664,2245,,Subduction zone / Continental crust (>25 km),,,false
262000,Krakatau,Indonesia,caldera,Eruption Observed,2014 CE,Indonesia,Krakatau,-6.102,105.423,813,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263010,Pulosari,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-6.342,105.975,1346,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263020,Karang,Indonesia,stratovolcano,Evidence Uncertain,Unknown,Indonesia,Java,-6.27,106.042,1778,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263040,Perbakti-Gagak,Indonesia,stratovolcano,Eruption Observed,1939 CE,Indonesia,Java,-6.75,106.7,1699,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
263050,Salak,Indonesia,stratovolcano,Eruption Observed,1938 CE,Indonesia,Java,-6.72,106.73,2211,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263060,Gede-Pangrango,Indonesia,stratovolcano,Eruption Observed,1957 CE,Indonesia,Java,-6.77,106.965,3008,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
263070,Patuha,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.16,107.4,2434,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263080,Wayang-Windu,Indonesia,lava-dome,Unrest / Pleistocene,Unknown,Indonesia,Java,-7.213,107.637,2184,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263090,Tangkubanparahu,Indonesia,stratovolcano,Eruption Observed,2013 CE,Indonesia,Java,-6.77,107.6,2084,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263100,Papandayan,Indonesia,stratovolcano,Eruption Observed,2002 CE,Indonesia,Java,-7.32,107.73,2665,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
263110,Kendang,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.245,107.709,2594,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263130,Guntur,Indonesia,complex,Eruption Observed,1847 CE,Indonesia,Java,-7.143,107.84,2249,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263131,Tampomas,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-6.77,107.95,1684,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263140,Galunggung,Indonesia,stratovolcano,Eruption Observed,1984 CE,Indonesia,Java,-7.25,108.058,2168,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
263150,Talagabodas,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Java,-7.208,108.07,2201,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
263170,Cereme,Indonesia,stratovolcano,Eruption Observed,1951 CE,Indonesia,Java,-6.892,108.4,3078,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263180,Slamet,Indonesia,stratovolcano,Eruption Observed,2014 CE,Indonesia,Java,-7.242,109.208,3428,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
263200,Dieng Volcanic Complex,Indonesia,complex,Eruption Observed,2009 CE,Indonesia,Java,-7.2,109.92,2565,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263210,Sundoro,Indonesia,stratovolcano,Eruption Observed,1971 CE,Indonesia,Java,-7.3,109.992,3136,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263220,Sumbing,Indonesia,stratovolcano,Eruption Observed,1730 CE,Indonesia,Java,-7.384,110.07,3371,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263230,Ungaran,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.18,110.33,2050,Trachyandesite / Basaltic Trachyandesite,Subduction zone / Continental crust (>25 km),,,false
263231,Telomoyo,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.37,110.4,1894,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263240,Merbabu,Indonesia,stratovolcano,Eruption Observed,1797 CE,Indonesia,Java,-7.45,110.43,3145,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
263250,Merapi,Indonesia,stratovolcano,Eruption Observed,2014 CE,Indonesia,Java,-7.542,110.442,2968,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263251,Muria,Indonesia,stratovolcano,Eruption Dated,160 BCE,Indonesia,Java,-6.62,110.88,1625,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),,,false
263260,Lawu,Indonesia,stratovolcano,Eruption Observed,1885 CE,Indonesia,Java,-7.625,111.192,3265,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263270,Wilis,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.808,111.758,2563,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263280,Kelut,Indonesia,stratovolcano,Eruption Observed,2014 CE,Indonesia,Java,-7.93,112.308,1731,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263281,Kawi-Butak,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.92,112.45,2651,No Data (checked),Subduction zone / Continental crust (>25 km),,,true
263290,Arjuno-Welirang,Indonesia,stratovolcano,Eruption Observed,1952 CE,Indonesia,Java,-7.725,112.58,3339,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263291,Penanggungan,Indonesia,stratovolcano,Evidence Credible,Unknown,Indonesia,Java,-7.62,112.63,1653,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263292,Malang Plain,Indonesia,maar,Evidence Credible,Unknown,Indonesia,Java,-8.02,112.68,680,No Data (checked),Subduction zone / Continental crust (>25 km),,,true
263300,Semeru,Indonesia,stratovolcano,Eruption Observed,2016 CE,Indonesia,Java,-8.108,112.92,3676,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263310,Tengger Caldera,Indonesia,stratovolcano,Eruption Observed,2016 CE,Indonesia,Java,-7.942,112.95,2329,Trachyandesite / Basaltic Trachyandesite,Subduction zone / Continental crust (>25 km),,,true
263320,Lamongan,Indonesia,stratovolcano,Eruption Observed,1898 CE,Indonesia,Java,-7.979,113.342,1651,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
263321,Lurus,Indonesia,complex,Evidence Uncertain,Unknown,Indonesia,Java,-7.73,113.58,539,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263330,Iyang-Argapura,Indonesia,complex,Evidence Credible,Unknown,Indonesia,Java,-7.97,113.57,3088,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263340,Raung,Indonesia,stratovolcano,Eruption Observed,2015 CE,Indonesia,Java,-8.119,114.056,3260,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263350,Ijen,Indonesia,stratovolcano,Eruption Observed,1999 CE,Indonesia,Java,-8.058,114.242,2769,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
263351,Baluran,Indonesia,stratovolcano,Evidence Uncertain,Unknown,Indonesia,Java,-7.85,114.37,1247,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
263805,"Kamojang, Kawah",Indonesia,stratovolcano,Unrest / Pleistocene,Unknown,Indonesia,Java,-7.125,107.8,1730,,Subduction zone / Continental crust (>25 km),,,true
264001,Buyan-Bratan,Indonesia,caldera,Evidence Credible,Unknown,Indonesia,Lesser Sunda Islands,-8.283,115.133,2244,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
264010,Batur,Indonesia,caldera,Eruption Observed,2000 CE,Indonesia,Lesser Sunda Islands,-8.242,115.375,1717,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
264020,Agung,Indonesia,stratovolcano,Eruption Observed,1964 CE,Indonesia,Lesser Sunda Islands,-8.342,115.508,3142,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
264030,Rinjani,Indonesia,stratovolcano,Eruption Observed,2015 CE,Indonesia,Lesser Sunda Islands,-8.42,116.47,3726,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
264040,Tambora,Indonesia,stratovolcano,Eruption Observed,1967 CE,Indonesia,Lesser Sunda Islands,-8.25,118,2850,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),,,false
264050,Sangeang Api,Indonesia,complex,Eruption Observed,2015 CE,Indonesia,Lesser Sunda Islands,-8.2,119.07,1949,Trachybasalt / Tephrite Basanite,Subduction zone / Continental crust (>25 km),,,false
264060,"Sano, Wai",Indonesia,caldera,Evidence Credible,Unknown,Indonesia,Lesser Sunda Islands,-8.72,120.02,903,Dacite,Subduction zone / Continental crust (>25 km),,,false
264070,Poco Leok,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Lesser Sunda Islands,-8.68,120.48,1675,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264071,Ranakah,Indonesia,lava-dome,Eruption Observed,1991 CE,Indonesia,Lesser Sunda Islands,-8.62,120.52,2350,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
264080,Inierie,Indonesia,stratovolcano,Eruption Dated,8050 BCE,Indonesia,Lesser Sunda Islands,-8.875,120.95,2245,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264090,Inielika,Indonesia,complex,Eruption Observed,2001 CE,Indonesia,Lesser Sunda Islands,-8.73,120.98,1559,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264100,Ebulobo,Indonesia,stratovolcano,Eruption Observed,1969 CE,Indonesia,Lesser Sunda Islands,-8.82,121.18,2124,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264110,Iya,Indonesia,stratovolcano,Eruption Observed,1969 CE,Indonesia,Lesser Sunda Islands,-8.897,121.645,637,Basalt / Picro-Basalt,Subduction zone / Crustal thickness unknown,,,false
264120,Sukaria Caldera,Indonesia,caldera,Unrest / Holocene,Unknown,Indonesia,Lesser Sunda Islands,-8.792,121.77,1500,No Data (checked),Subduction zone / Crustal thickness unknown,,,false
264140,Kelimutu,Indonesia,complex,Eruption Observed,1968 CE,Indonesia,Lesser Sunda Islands,-8.77,121.82,1639,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264150,Paluweh,Indonesia,stratovolcano,Eruption Observed,2014 CE,Indonesia,Lesser Sunda Islands,-8.32,121.708,875,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264160,Egon,Indonesia,stratovolcano,Eruption Observed,2008 CE,Indonesia,Lesser Sunda Islands,-8.676,122.455,1661,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264170,Ilimuda,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Lesser Sunda Islands,-8.479,122.761,881,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264180,Lewotobi,Indonesia,stratovolcano,Eruption Observed,2014 CE,Indonesia,Lesser Sunda Islands,-8.542,122.775,1703,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,true
264200,Leroboleng,Indonesia,complex,Eruption Observed,2003 CE,Indonesia,Lesser Sunda Islands,-8.365,122.833,1095,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264220,Iliboleng,Indonesia,stratovolcano,Eruption Observed,1993 CE,Indonesia,Lesser Sunda Islands,-8.342,123.258,1659,Basalt / Picro-Basalt,Subduction zone / Crustal thickness unknown,,,false
264230,Lewotolo,Indonesia,stratovolcano,Eruption Observed,2012 CE,Indonesia,Lesser Sunda Islands,-8.272,123.505,1423,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264240,Ililabalekan,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Lesser Sunda Islands,-8.55,123.38,1018,Basalt / Picro-Basalt,Subduction zone / Crustal thickness unknown,,,false
264250,Iliwerung,Indonesia,complex,Eruption Observed,2013 CE,Indonesia,Lesser Sunda Islands,-8.53,123.57,1018,Basalt / Picro-Basalt,Subduction zone / Crustal thickness unknown,,,false
264260,"Tara, Batu",Indonesia,stratovolcano,Eruption Observed,2015 CE,Indonesia,Lesser Sunda Islands,-7.792,123.579,748,Trachybasalt / Tephrite Basanite,Subduction zone / Oceanic crust (< 15 km),,,false
264270,Sirung,Indonesia,complex,Eruption Observed,2015 CE,Indonesia,Lesser Sunda Islands,-8.508,124.13,862,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,,,false
264800,Ilikedeka,Indonesia,stratovolcano,Unrest / Pleistocene,Unknown,Indonesia,Lesser Sunda Islands,-8.301,122.907,823,,Subduction zone / Crustal thickness unknown,,,false
265030,Gunungapi Wetar,Indonesia,stratovolcano,Eruption Observed,1699 CE,Indonesia,Banda Sea,-6.642,126.65,282,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
265040,Wurlali,Indonesia,stratovolcano,Eruption Observed,1892 CE,Indonesia,Banda Sea,-7.125,128.675,868,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
265050,Teon,Indonesia,stratovolcano,Eruption Observed,1904 CE,Indonesia,Banda Sea,-6.976,129.144,728,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
265060,Nila,Indonesia,stratovolcano,Eruption Observed,1968 CE,Indonesia,Banda Sea,-6.73,129.5,781,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
265070,Serua,Indonesia,stratovolcano,Eruption Observed,1921 CE,Indonesia,Banda Sea,-6.312,130.017,608,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
265080,Manuk,Indonesia,stratovolcano,Unrest / Holocene,Unknown,Indonesia,Banda Sea,-5.543,130.303,257,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
